Date,CampaignId,CampaignName,AdGroupName,CriterionType,MatchType,TargetingCategory,Criterion,Query,Cost,WeightedImpressions,Clicks,Bounces,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,новороссийск слуховые аппараты и цены,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,подбор слуховых аппаратов в краснодаре,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат бриз,152.37,1.25,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить в краснодаре,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат купить в краснодаре audiale,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат купить в краснодаре audiale бриз,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить в краснодаре цена,52.69,1.26,1,2,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить новоррсс в новороссийске,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты в краснодаре,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты в новых полянах,66.86,1.3,1,2,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты новороссийск,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,соната у 15 слуховой аппарат купить,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - audeo - marvel,KEYWORD,KEYWORD,ALTERNATIVE,phonak marvel,phonak audeo marvel,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - baseo,KEYWORD,KEYWORD,ALTERNATIVE,phonak baseo,phonak baseo q5,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,ALTERNATIVE,phonak naida,phonak naida b,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,UNKNOWN,phonak naida,phonak naida b70 sp где делается маркировка,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,KEYWORD,KEYWORD,ALTERNATIVE,phonak naida,phonak naida b70 sp где маркировка,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,signia - motion,KEYWORD,KEYWORD,ALTERNATIVE,signia motion,технические характеристики signia motion sx 7px,82.01,1.02,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - widex,KEYWORD,KEYWORD,ALTERNATIVE,слуховые аппараты видекс -цена,видекс брависсимо слуховой аппарат,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,COMPETITOR,---autotargeting,академия слуха краснодар,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,BROADER,---autotargeting,виды внутриушных слуховых аппаратов,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,клиника мастер слух на железнодорожной в краснодаре,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,COMPETITOR,---autotargeting,клиника федорова краснодар,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,EXACT,---autotargeting,купить слуховой аппарат в краснодаре цены адреса,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слух краснодар,127.24,5.46,2,1,0,0,0,0,0,0,1,1,1,1
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,UNKNOWN,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слух краснодар 1 мая 270,57.21,0.98,1,3,0,1,0,0,0,0,0,0,0,1
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слух краснодар железнодорожная телефон,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слух краснодар официальный сайт,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух новороссийск,мастер слух новороссийск,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слух улица железнодорожная медцентр клиника,150.41,2,2,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастер слух -аккамуляторы -батарейки -новороссийск,мастер слуха краснодар,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,KEYWORD,KEYWORD,COMPETITOR,мастерслух медцентр клиника,мастерслух медцентр клиника,10.78,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат отикон ino bte 13,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат отикон ino bte 13 характеристики,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89440325,[поиск] Бренд. ТГ,мастерслух,AUTOTARGETING,NONE,ACCESSORY,---autotargeting,снижение слуха последствия,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89609685,[поиск] Батарейки. ТГ,батарейки,KEYWORD,KEYWORD,UNKNOWN,батарейки слуховых аппаратов -!для -10 -13 -312 -675 -p13 -phonak -siemens -signia -а10 -а13 -аккумуляторные -заказать -краснодар -купить -магазин -р13 -сименс -цена,почему на слуховом аппарате стали быстро разряжаться батарейки,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,89609685,[поиск] Батарейки. ТГ,батарейки,KEYWORD,KEYWORD,UNKNOWN,батарейки слуховых аппаратов -!для -10 -13 -312 -675 -p13 -phonak -siemens -signia -а10 -а13 -аккумуляторные -заказать -краснодар -купить -магазин -р13 -сименс -цена,слуховой аппарат разряжает быстро батарейки,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,KEYWORD,KEYWORD,ALTERNATIVE,phonak -audeo -baseo -bolero -m -marvel -mr -naida -sky -virto -аппарат -купить -слуховые -цена,phonak v30 p,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,KEYWORD,KEYWORD,EXACT,слуховой аппарат phonak -baseo -bolero -marvel -naida -sky -virto -заушный -купить -цена,phonak слуховые аппараты,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,купить слуховой аппарат,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,купить слуховой аппарат в яблоновском,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,новороссийск слуховые аппараты,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,отикон слуховые аппараты цена,55.39,1.11,1,2,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,проверка слуха,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,сколько стоит слуховой аппарат для плохо слышащих людей,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат bernafon ce0543,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат bernafon ce0543 характеристики,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховой аппарат bernafon neo 105 цена,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат для пожилого,18.85,1.14,1,4,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой аппарат купить в краснодаре,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховой цифровой аппарат купить,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,KEYWORD,KEYWORD,EXACT,слуховой аппарат siemens -intuis -motion -signia -купить -цена -цифровой,слуховые аппараты siemens,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты в краснодаре,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты краснодар,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты майкоп адрес и телефон,42.67,2.38,1,2,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты майкоп пушкина,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты новороссийск,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,слуховые аппараты новороссийск адреса магазинов,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,ALTERNATIVE,---autotargeting,слуховые аппараты ресаунд китай,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,стоимость слуховых аппаратов,56.88,1.27,1,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,89167533,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,AUTOTARGETING,NONE,EXACT,---autotargeting,усилитель звука для слабослышащих цена,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0
