Date,AdNetworkType,CampaignName,AdGroupName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC,TextAdTitle,TextAdTitle2,TextAdText,TextAdHref
2023-07-01,SEARCH,[поиск] Батарейки. ТГ,батарейки 675,TEXT,14463722259,PREMIUMBLOCK,1.02,1,2,1,53.47,0,0,0,0,0,0,0,0,0,0,Батарейки тип 675,для слуховых аппаратов,Скидки до 33%. Быстрая доставка курьером.,https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/675/
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201671,PREMIUMBLOCK,2.94,1,2,0,60.19,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201675,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201681,ALONE,0.94,1,0,0,170.99,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Слуховые аппараты Siemens для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201681,PREMIUMBLOCK,22.21,4,7,3,541.79,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Слуховые аппараты Siemens для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,TEXT,14430280313,PREMIUMBLOCK,1.03,1,4,0,125.4,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Naida,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/naida/
2023-07-02,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395295,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-07-02,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,ALONE,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-02,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238678,PREMIUMBLOCK,1.24,1,2,0,64.2,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-02,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238680,PREMIUMBLOCK,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675. В упаковке 6 шт.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201671,PREMIUMBLOCK,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201674,PREMIUMBLOCK,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Швейцарское качество аппаратов Phonak. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201676,OTHER,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата Phonak в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201676,PREMIUMBLOCK,5.64,2,7,3,147.44,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата Phonak в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201678,ALONE,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Подберем аппарат Siemens нужной мощности для ребёнка и взрослого. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201678,PREMIUMBLOCK,6.43,1,2,2,257.23,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Подберем аппарат Siemens нужной мощности для ребёнка и взрослого. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201680,PREMIUMBLOCK,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Немецкое качество Siemens. Бесплатная настройка. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201681,PREMIUMBLOCK,27.43,5,14,4,462.06,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Слуховые аппараты Siemens для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - bolero,TEXT,14430280309,SUGGEST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Bolero,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/bolero/
2023-07-03,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,ALONE,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-03,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,PREMIUMBLOCK,2.82,1,1,0,173.43,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,батарейки,TEXT,14462238678,PREMIUMBLOCK,1.12,1,2,0,65.33,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов,"Phonak, Siemens, Widex, Signia","Покупка: Наличные, Б/Н. Доставка курьером / самовывоз.",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,батарейки 13,TEXT,14463722243,PREMIUMBLOCK,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 13,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675 в упаковках по 6 шт. Только проверенные бренды",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/13/
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,батарейки 312,TEXT,14463722249,PREMIUMBLOCK,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Батарейки для слуховых аппаратов тип 312,"Phonak, Siemens, Widex, Signia","В наличии батарейки 10, 13, 312, 675 в упаковках по 6 шт. Только проверенные бренды",https://mastersluh-krasnodar.ru/product/aksessuary-dlya-slukhovykh-apparatov/batareyki-dlya-slukhovykh-apparatov/312/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201671,PREMIUMBLOCK,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201673,PREMIUMBLOCK,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201675,PREMIUMBLOCK,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201676,PREMIUMBLOCK,1.28,1,4,2,41.19,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Бесплатная настройка аппарата Phonak в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201678,PREMIUMBLOCK,3.76,1,2,0,70.57,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Подберем аппарат Siemens нужной мощности для ребёнка и взрослого. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201681,PREMIUMBLOCK,15.02,4,12,0,366.66,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Слуховые аппараты Siemens для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-07-04,SEARCH,[галерея] Фид. ДО,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-07-04,SEARCH,[галерея] Фид. ДО,слуховые аппараты,TEXT,14381723459,PRODUCT_GALLERY,23.75,1,4,0,29.99,0,0,0,0,0,0,0,0,0,0,,,,
2023-07-04,SEARCH,[галерея] Фид. ДО,слуховые аппараты,TEXT,14448493922,PRODUCT_GALLERY,3.5,1,4,0,210.39,0,0,0,0,0,0,0,0,0,0,,,,
2023-07-04,SEARCH,[галерея] Фид. ДО,слуховые аппараты,TEXT,14448493923,PRODUCT_GALLERY,34.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
