Date,AdNetworkType,CampaignName,LocationOfPresenceName,Device,Gender,Age,IncomeGrade,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-07-01,SEARCH,[поиск] Батарейки. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_55,OTHER,3.1,2,6,2,134.69,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1.28,1,0,0,140.55,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,2.94,1,2,0,60.19,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,3.49,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,5.16,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,0.94,1,0,0,170.99,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,HIGH,0.84,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,2.12,1,1,1,154.28,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1.36,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1.14,1,3,1,138.47,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,3.43,1,3,1,108.49,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1.03,1,2,0,125.4,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,0,0,2,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1.23,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1.26,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-02,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1.24,1,2,0,64.2,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,1.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,0.65,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,1,1,2,2,257.23,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,3.59,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,1.31,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,2.1,1,2,0,95.04,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3.34,1,2,0,80.79,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,OTHER,1.24,1,2,0,69.48,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,HIGH,1.29,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1.79,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1.61,1,2,0,49.72,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,HIGH,1.54,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Майкоп,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,MOBILE,GENDER_FEMALE,AGE_55,HIGH,2.55,1,2,2,80.26,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,3.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,DESKTOP,UNKNOWN,UNKNOWN,OTHER,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2.36,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5.4,1,5,3,97.73,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1.14,1,6,2,136.5,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Бренд. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.78,1,1,0,173.43,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Бренд. ТГ,Новороссийск,MOBILE,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Бренд. ТГ,Новороссийск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,1.87,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,HIGH,1.12,1,0,0,65.33,--,--,--,--,--,--,--,--
2023-07-03,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0,0,2,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1.01,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1.89,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,0.65,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,0.89,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,1.91,1,2,0,70.57,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1.73,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3.01,2,6,2,94.4,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,0.84,1,2,0,120.88,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1.13,1,2,0,96.75,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,ABOVE_AVERAGE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,0.7,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1.26,1,2,0,95.82,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,2.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,0.87,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,0,0,4,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Новороссийск,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_55,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Армавир,MOBILE,GENDER_FEMALE,AGE_35_44,VERY_HIGH,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Армавир,MOBILE,GENDER_MALE,AGE_18_24,OTHER,1.14,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_18_24,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1.35,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,5.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,0.45,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,0.8,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2.37,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,VERY_HIGH,0.8,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,15.43,1,4,0,210.39,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1.37,1,4,0,29.99,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,ABOVE_AVERAGE,4.3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,OTHER,2.3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,3.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,7.65,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,2.59,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,27.8,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Краснодар,MOBILE,UNKNOWN,UNKNOWN,OTHER,1.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Новороссийск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Новороссийск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4.01,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[галерея] Фид. ДО,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2.59,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1.15,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1.37,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,0.81,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_18_24,OTHER,0.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,1.02,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,1.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1.26,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3.7,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,2.18,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,ABOVE_AVERAGE,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,OTHER,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0.75,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,8.7,2,5,1,150.86,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Майкоп,MOBILE,GENDER_FEMALE,AGE_35_44,HIGH,0.81,1,0,0,229.62,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Майкоп,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0,0,2,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,0.81,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1.01,1,2,0,44.91,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.97,1,0,0,211.82,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1.16,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Новороссийск,MOBILE,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,3.88,1,4,0,42.69,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Фид. ДО,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-04,SEARCH,[поиск] Батарейки. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,HIGH,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1.23,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Армавир,MOBILE,GENDER_MALE,AGE_45_54,ABOVE_AVERAGE,0.72,1,2,0,48.06,--,--,--,--,1,1,--,--
2023-07-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1.88,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_55,OTHER,1.04,0,0,0,0,--,--,--,--,--,--,--,--
