Date,AdNetworkType,CampaignName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-07-06,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,18.66,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,11.4,1,2,1,111.14,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,21.41,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[галерея] Фид. ДО,TEXT,14448716929,PRODUCT_GALLERY,0.8,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,1.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,4.46,1,2,0,45.49,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,4.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,8.82,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,12.09,1,2,0,58.24,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,9.45,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,1.84,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722243,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-06,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722258,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201671,PREMIUMBLOCK,2.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201675,PREMIUMBLOCK,1.44,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201678,PREMIUMBLOCK,5.61,1,2,0,41.24,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201680,PREMIUMBLOCK,8.96,1,4,0,50.56,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,7.28,1,2,0,136.19,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280301,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280310,PREMIUMBLOCK,0.88,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280312,PREMIUMBLOCK,0.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280316,PREMIUMBLOCK,2.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280344,PREMIUMBLOCK,1.03,1,4,4,56.48,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280380,PREMIUMBLOCK,1,1,1,0,36.35,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,2.28,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,33.92,3,9,1,507.99,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,11.54,1,5,2,226.25,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,9.74,1,1,1,239.53,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,12.51,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,19.57,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,3.79,1,2,0,26.79,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,4.16,1,2,0,48.74,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510840,PREMIUMBLOCK,1.15,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,0.82,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,6.87,2,5,2,282.48,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,ALONE,1.83,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,5.48,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,1.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-07,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,ALONE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,PREMIUMBLOCK,1.76,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201674,PREMIUMBLOCK,2.16,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201678,PREMIUMBLOCK,4.63,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201680,PREMIUMBLOCK,12.71,3,5,3,178.53,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,6.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201682,PREMIUMBLOCK,3.53,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,PREMIUMBLOCK,2.29,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280340,PREMIUMBLOCK,0.74,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280380,PREMIUMBLOCK,1.02,1,1,0,45.36,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,50.84,3,14,8,193.53,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,4.5,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,13.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,11.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,9.3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,15.61,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[галерея] Фид. ДО,TEXT,14448716929,PRODUCT_GALLERY,3.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,2.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,1.11,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,4.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,3.12,1,6,2,30.41,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,3.87,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,6.6,1,2,0,46.04,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,18.77,2,3,0,213.9,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,11.44,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Фид. ДО,TEXT,14448823044,PREMIUMBLOCK,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238674,ALONE,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238676,ALONE,0.95,1,2,2,88.03,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,2.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238691,PREMIUMBLOCK,1.27,1,2,1,43.63,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722243,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722248,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-08,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722259,PREMIUMBLOCK,1.23,1,4,3,41.57,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201678,PREMIUMBLOCK,3.55,2,6,2,114.29,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,1.72,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201689,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,PREMIUMBLOCK,0.87,1,1,0,43.24,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280313,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280315,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280338,PREMIUMBLOCK,2.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,16.53,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,2.15,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,9.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,13.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,5.29,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,10.38,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395286,PREMIUMBLOCK,1.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,PREMIUMBLOCK,1.17,1,1,0,143.04,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,1.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,ALONE,0.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,2.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,1.29,1,0,0,72.17,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,2.87,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,12.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,ALONE,1.84,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,8.97,1,2,0,63.31,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,11.23,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,ALONE,0.95,1,2,2,89.68,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238678,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,1.1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722249,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722251,PREMIUMBLOCK,1.18,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722252,PREMIUMBLOCK,2.53,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-09,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722258,PREMIUMBLOCK,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201678,PREMIUMBLOCK,2.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201680,PREMIUMBLOCK,2.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201681,PREMIUMBLOCK,4.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201682,PREMIUMBLOCK,0.72,1,4,0,113.04,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,PREMIUMBLOCK,0.88,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280290,PREMIUMBLOCK,1.03,1,4,1,42.67,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280311,PREMIUMBLOCK,1.02,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280317,PREMIUMBLOCK,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280319,PREMIUMBLOCK,1.04,1,1,1,87.47,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280344,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280380,ALONE,0.95,0,1,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,61.98,2,4,2,169.21,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,1.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,9.9,1,2,2,78.89,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14448493923,PRODUCT_GALLERY,8.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14448493924,PRODUCT_GALLERY,10.44,1,2,0,100.49,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14448493925,PRODUCT_GALLERY,26.49,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[галерея] Фид. ДО,TEXT,14448716929,PRODUCT_GALLERY,1.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,1.57,1,2,0,13.35,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,2.71,2,4,0,223.55,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510839,PREMIUMBLOCK,13.32,3,4,0,343.63,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510841,PREMIUMBLOCK,1.13,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,ALONE,1.88,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510842,PREMIUMBLOCK,17.28,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,PREMIUMBLOCK,13.92,2,2,0,137.96,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510843,SUGGEST,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,ALONE,0.92,1,3,1,95.73,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Фид. ДО,TEXT,14448510844,PREMIUMBLOCK,15.63,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238674,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722244,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722255,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722258,PREMIUMBLOCK,2.52,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-10,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722266,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201673,OTHER,0.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201692,SUGGEST,1,1,6,4,37.26,1,1,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280286,PREMIUMBLOCK,1.56,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280307,OTHER,0.06,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280309,OTHER,0.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553806,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[галерея] Фид. ДО,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[галерея] Фид. ДО,TEXT,14381723459,PRODUCT_GALLERY,83.18,5,12,2,179.2,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[галерея] Фид. ДО,TEXT,14381745547,PRODUCT_GALLERY,0.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-11,SEARCH,[галерея] Фид. ДО,TEXT,14448493922,PRODUCT_GALLERY,7.4,0,0,0,0,--,--,--,--,--,--,--,--
