Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Calls,JS_Mes,JS_Leads,Forms,EM_Copy,EM_Click,Goals
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,29,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,20,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,93,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454378,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,88,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,199,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,12.97,102,1,1,1,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,184,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,17.04,88,1,1,1,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,8.86,59,1,1,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454376,0,89,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,68.23,1189,8,5,3,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,15.25,98,3,4,1,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,9.46,129,2,2,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539872,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,74.25,422,9,9,3,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,33.43,173,2,2,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595841075,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,2.64,15,1,1,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141099,27.68,7,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15590141117,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141118,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141119,121.29,23,3,3,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141122,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141126,0,9,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141128,4.89,6,1,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141130,42.64,3,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141131,42.62,8,1,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141132,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141145,8.45,6,1,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141146,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141149,40.08,1,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,ретаргетинг - субсидия,5365161824,15590141156,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,сельхоз трактора,5365161814,15590141102,155.89,27,4,4,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15590141115,362.8,71,14,12,2,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15590141116,48.17,9,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141120,120.98,15,5,5,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые мтз,5365161818,15590141121,12.9,5,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141123,64.62,17,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141125,202.67,27,5,5,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141127,107.43,42,3,3,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа мтз,5365161819,15590141129,75.14,22,2,2,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141133,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141135,125,39,4,3,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,краснодар мтз,5365161820,15590141136,23.69,20,1,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,колесные тракторы мтз,5365161821,15590141140,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,новые тракторы беларус,5365161822,15590141143,100.28,17,3,3,0,0,1,0,0,0,0,1
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141147,104.37,27,3,3,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141148,95.98,36,3,3,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141151,80.34,12,3,3,1,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,продажа тракторов беларус,5365161823,15590141152,31.5,12,1,1,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,ретаргетинг - субсидия,5365161824,15590141157,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-12,SEARCH,MOBILE,103837418,поиск \ тракторы \ авто,ретаргетинг - субсидия,5365161824,15590141158,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,18,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,21,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,8,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,40,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,276.63,706,21,20,2,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,19,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,12.73,61,1,1,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454376,7.49,22,1,1,1,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,44.68,294,5,4,1,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,4.09,12,1,1,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,0,91,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539872,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,59,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,8.45,71,1,1,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731886,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,3.32,1,1,2,0,0,0,0,0,1,0,1
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,18.14,4,1,1,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,6,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-13,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,11.74,21,1,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,22,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,123.03,657,13,11,2,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,10.89,38,1,1,1,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,65,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,22.24,68,2,3,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,0,63,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,0,33,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,1.37,30,1,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,0,67,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731886,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-14,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454372,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454373,0,4,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,123,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454379,9.68,54,1,2,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454380,0,20,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,188,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539872,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,237.51,712,20,18,5,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539874,0,5,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,9,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731883,0,746,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,DESKTOP,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,642,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454376,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454377,13.77,174,3,3,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454382,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454383,24.74,101,1,1,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539872,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,50.85,143,4,4,1,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539875,0,2,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731884,48.45,195,4,4,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,MOBILE,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731886,16.55,108,2,2,1,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454374,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454375,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198454381,0,3,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15198539873,0,7,0,0,0,0,0,0,0,0,0,0
2024-01-15,AD_NETWORK,TABLET,98456374,рся \ субсидия \ авто,субсидия,5310156372,15595731885,0,16,0,0,0,0,0,0,0,0,0,0
2024-01-15,SEARCH,DESKTOP,103837418,поиск \ тракторы \ авто,каталог мтз,5365161817,15668867080,0,1,0,0,0,0,0,0,0,0,0,0
